artist,danceability,energy,key,loudness,acousticness,liveness,valence,tempo,duration_ms,major,minor
The Weeknd,0.572,0.685,11,-6.829,0.0355,0.315,0.328,126.049,375400,0,1
The Weeknd,0.655,0.636,1,-7.841,0.109,0.0842,0.191,160.01,444653,1,0
The Weeknd,0.744,0.599,1,-7.476,0.0997,0.104,0.477,116.007,305693,0,1
The Weeknd,0.627,0.897,10,-3.647,0.246,0.117,0.257,104.947,252853,0,1
The Weeknd,0.405,0.619,11,-8.92,0.162,0.0788,0.234,120.092,368720,0,1
The Weeknd,0.625,0.524,1,-8.227,0.361,0.0826,0.191,139.968,307347,0,1
The Weeknd,0.642,0.79,11,-6.8,0.151,0.305,0.613,114.96,283933,0,1
The Weeknd,0.634,0.735,9,-6.906,0.196,0.637,0.366,115.049,267920,0,1
The Weeknd,0.501,0.858,5,-6.27,0.00392,0.119,0.361,121.018,307147,0,1
The Weeknd,0.572,0.671,9,-7.865,0.562,0.116,0.201,151.929,222693,0,1
The Weeknd,0.63,0.654,1,-5.253,0.0671,0.0672,0.0774,115.956,306693,0,1
The Weeknd,0.212,0.847,7,-6.674,0.0446,0.0594,0.386,64.993,455387,1,0
The Weeknd,0.57,0.641,11,-7.708,0.0306,0.309,0.339,125.961,375400,0,1
The Weeknd,0.655,0.636,1,-7.811,0.108,0.0846,0.184,160.01,444653,1,0
The Weeknd,0.744,0.598,1,-7.475,0.101,0.104,0.479,116.007,305693,0,1
The Weeknd,0.588,0.848,10,-5.869,0.218,0.116,0.266,104.938,252493,0,1
The Weeknd,0.405,0.619,11,-8.92,0.163,0.0788,0.234,120.087,368720,0,1
The Weeknd,0.625,0.523,1,-8.227,0.366,0.0826,0.191,139.964,307347,0,1
The Weeknd,0.642,0.792,11,-6.799,0.159,0.305,0.623,114.96,283933,0,1
The Weeknd,0.635,0.734,9,-6.906,0.195,0.637,0.369,115.048,267920,0,1
The Weeknd,0.503,0.858,5,-6.27,0.00392,0.119,0.361,121.009,307147,0,1
The Weeknd,0.572,0.671,9,-7.87,0.563,0.116,0.195,151.932,222693,0,1
The Weeknd,0.63,0.654,1,-5.253,0.0671,0.0672,0.0774,115.956,306693,0,1
The Weeknd,0.215,0.847,7,-6.673,0.0445,0.0594,0.404,72.406,455387,1,0
The Weeknd,0.57,0.641,4,-7.704,0.0312,0.309,0.333,125.957,375400,0,1
The Weeknd,0.655,0.635,1,-7.812,0.108,0.0846,0.191,160.01,444653,1,0
The Weeknd,0.465,0.403,11,-8.895,0.744,0.0777,0.0687,74.95,247227,0,1
The Weeknd,0.657,0.405,0,-8.637,0.525,0.146,0.0673,133.895,196360,0,1
The Weeknd,0.65,0.711,0,-5.417,0.0123,0.301,0.319,89.019,405213,1,0
The Weeknd,0.652,0.549,6,-7.555,0.317,0.104,0.186,120.073,312427,0,1
The Weeknd,0.658,0.591,9,-5.197,0.00959,0.325,0.326,114.078,323747,1,0
The Weeknd,0.438,0.634,5,-7.456,0.476,0.113,0.397,203.585,459387,0,1
The Weeknd,0.665,0.612,2,-4.664,0.487,0.183,0.25,120.989,295453,0,1
The Weeknd,0.287,0.498,6,-7.523,0.581,0.322,0.0634,171.725,363640,0,1
The Weeknd,0.451,0.573,6,-8.277,0.571,0.172,0.087,85.921,340333,0,1
The Weeknd,0.639,0.633,3,-7.338,0.574,0.111,0.243,129.996,258453,0,1
The Weeknd,0.458,0.705,4,-5.463,0.395,0.601,0.15,157.97,349213,0,1
The Weeknd,0.554,0.696,9,-7.664,0.0237,0.505,0.446,138.051,296227,1,0
The Weeknd,0.307,0.625,5,-8.983,0.472,0.144,0.183,180.467,320027,0,1
The Weeknd,0.619,0.521,3,-8.092,0.26,0.101,0.254,139.886,418507,0,1
The Weeknd,0.571,0.692,0,-6.656,0.0245,0.0813,0.22,127.937,214187,0,1
The Weeknd,0.296,0.518,9,-9.571,0.745,0.462,0.0755,183.672,350640,0,1
The Weeknd,0.494,0.697,7,-7.232,0.708,0.0602,0.344,107.669,486773,0,1
The Weeknd,0.693,0.323,3,-11.97,0.405,0.149,0.669,129.964,230547,0,1
The Weeknd,0.524,0.708,11,-8.217,0.014,0.13,0.183,125.025,353307,0,1
The Weeknd,0.641,0.539,5,-6.351,0.346,0.0837,0.436,148.004,286680,0,1
The Weeknd,0.68,0.707,7,-7.225,0.479,0.511,0.382,119.993,275493,0,1
The Weeknd,0.497,0.803,5,-4.46,0.0447,0.424,0.155,183.883,250520,0,1
The Weeknd,0.565,0.446,0,-9.26,0.693,0.469,0.266,140.121,260093,0,1
The Weeknd,0.438,0.593,2,-7.786,0.375,0.388,0.0791,127.994,443987,1,0
The Weeknd,0.659,0.526,1,-7.318,0.45,0.292,0.495,139.748,260693,1,0
The Weeknd,0.771,0.56,5,-5.636,0.415,0.536,0.389,109.978,312053,0,1
The Weeknd,0.464,0.688,1,-7.444,0.248,0.629,0.183,75.054,345160,1,0
The Weeknd,0.63,0.682,6,-7.317,0.715,0.115,0.391,112.077,360107,1,0
The Weeknd,0.214,0.156,6,-17.515,0.951,0.101,0.132,75.654,240067,0,1
The Weeknd,0.697,0.542,9,-8.946,0.821,0.134,0.547,99.988,319693,0,1
Lil Uzi Vert,0.771,0.654,8,-6.976,0.055,0.214,0.573,155.047,224955,0,1
Lil Uzi Vert,0.802,0.748,8,-5.708,0.24,0.165,0.516,150.063,193861,1,0
Lil Uzi Vert,0.733,0.567,0,-6.718,0.0129,0.382,0.319,75.491,238816,1,0
Lil Uzi Vert,0.895,0.739,8,-6.633,0.0183,0.102,0.763,140.007,219340,1,0
Lil Uzi Vert,0.762,0.622,5,-6.293,0.352,0.145,0.626,130.019,193314,0,1
Lil Uzi Vert,0.862,0.65,10,-6.978,0.0207,0.568,0.658,131.194,115350,0,1
Lil Uzi Vert,0.817,0.656,10,-7.086,0.051,0.115,0.314,139.915,120076,0,1
Lil Uzi Vert,0.867,0.768,7,-3.73,0.18,0.254,0.34,102.021,181826,1,0
Lil Uzi Vert,0.682,0.741,1,-4.489,0.127,0.239,0.619,164.043,172757,1,0
Lil Uzi Vert,0.71,0.586,2,-5.331,0.248,0.193,0.207,175.987,185439,1,0
Lil Uzi Vert,0.713,0.681,11,-7.645,0.00286,0.291,0.635,159.107,135065,0,1
Lil Uzi Vert,0.778,0.618,1,-6.432,0.0234,0.298,0.212,135.879,217008,1,0
Lil Uzi Vert,0.837,0.601,8,-5.628,0.21,0.0928,0.749,142.977,176756,1,0
Lil Uzi Vert,0.95,0.654,0,-5.895,0.0744,0.138,0.886,132.936,194844,0,1
Lil Uzi Vert,0.772,0.634,10,-6.101,0.135,0.432,0.671,160.052,210261,0,1
Lil Uzi Vert,0.855,0.676,1,-5.736,0.0888,0.144,0.509,133.082,195299,1,0
Lil Uzi Vert,0.903,0.535,8,-6.238,0.0298,0.0851,0.157,130.117,195692,1,0
Lil Uzi Vert,0.741,0.599,1,-6.672,0.00961,0.785,0.276,139.891,227474,0,1
Lil Uzi Vert,0.842,0.556,8,-6.793,0.159,0.204,0.306,118.836,196639,1,0
Lil Uzi Vert,0.929,0.563,9,-7.428,0.000592,0.244,0.353,129.957,213885,1,0
Lil Uzi Vert,0.858,0.547,1,-5.822,0.213,0.104,0.303,128.02,211883,1,0
Lil Uzi Vert,0.748,0.771,6,-4.156,0.101,0.135,0.792,142.086,195058,1,0
Lil Uzi Vert,0.776,0.752,8,-4.711,0.325,0.33,0.716,140.013,192705,0,1
Lil Uzi Vert,0.702,0.768,0,-4.055,0.541,0.105,0.574,70.056,212821,1,0
Lil Uzi Vert,0.734,0.703,11,-6.256,0.237,0.413,0.608,151.923,194452,1,0
Lil Uzi Vert,0.786,0.683,7,-5.397,0.173,0.706,0.57,126.002,233333,1,0
Lil Uzi Vert,0.619,0.784,1,-6.11,0.0326,0.315,0.471,156.035,181161,1,0
Lil Uzi Vert,0.775,0.757,9,-4.139,0.162,0.148,0.562,142.933,188800,1,0
Lil Uzi Vert,0.803,0.719,0,-4.485,0.344,0.425,0.549,129.945,238425,1,0
Lil Uzi Vert,0.775,0.72,11,-5.353,0.0236,0.114,0.49,155.086,234627,0,1
Lil Uzi Vert,0.879,0.448,7,-8.57,0.0346,0.224,0.278,136.985,198913,0,1
Lil Uzi Vert,0.712,0.598,7,-5.368,0.0546,0.154,0.504,130.007,212354,0,1
Lil Uzi Vert,0.772,0.634,10,-6.101,0.135,0.432,0.671,160.052,210261,0,1
Lil Uzi Vert,0.855,0.676,1,-5.736,0.0888,0.144,0.509,133.082,195299,1,0
Lil Uzi Vert,0.903,0.535,8,-6.238,0.0298,0.0851,0.157,130.117,195692,1,0
Lil Uzi Vert,0.741,0.599,1,-6.672,0.00961,0.785,0.276,139.891,227474,0,1
Lil Uzi Vert,0.842,0.556,8,-6.793,0.159,0.204,0.306,118.836,196639,1,0
Lil Uzi Vert,0.929,0.563,9,-7.428,0.000592,0.244,0.353,129.957,213885,1,0
Lil Uzi Vert,0.858,0.547,1,-5.822,0.213,0.104,0.303,128.02,211883,1,0
Lil Uzi Vert,0.748,0.771,6,-4.156,0.101,0.135,0.792,142.086,195058,1,0
Lil Uzi Vert,0.776,0.752,8,-4.711,0.325,0.33,0.716,140.013,192705,0,1
Lil Uzi Vert,0.702,0.768,0,-4.055,0.541,0.105,0.574,70.056,212821,1,0
Lil Uzi Vert,0.734,0.703,11,-6.256,0.237,0.413,0.608,151.923,194452,1,0
Lil Uzi Vert,0.786,0.683,7,-5.397,0.173,0.706,0.57,126.002,233333,1,0
Lil Uzi Vert,0.619,0.784,1,-6.11,0.0326,0.315,0.471,156.035,181161,1,0
Lil Uzi Vert,0.775,0.757,9,-4.139,0.162,0.148,0.562,142.933,188800,1,0
Lil Uzi Vert,0.803,0.719,0,-4.485,0.344,0.425,0.549,129.945,238425,1,0
Lil Uzi Vert,0.775,0.72,11,-5.353,0.0236,0.114,0.49,155.086,234627,0,1
Lil Uzi Vert,0.879,0.448,7,-8.57,0.0346,0.224,0.278,136.985,198913,0,1
Lil Uzi Vert,0.712,0.598,7,-5.368,0.0546,0.154,0.504,130.007,212354,0,1
Lil Uzi Vert,0.32,0.738,7,-3.66,0.416,0.086,0.0386,142.797,185276,1,0
Lil Uzi Vert,0.793,0.517,10,-6.672,0.0339,0.0964,0.513,77.025,247347,0,1
Lil Uzi Vert,0.816,0.526,6,-6.354,0.0577,0.126,0.0965,79.519,207039,0,1
Lil Uzi Vert,0.782,0.683,8,-7.295,0.0101,0.208,0.707,136.035,189230,1,0
Lil Uzi Vert,0.704,0.76,1,-3.621,0.616,0.107,0.684,81.996,221747,1,0
Lil Uzi Vert,0.902,0.684,4,-7.564,0.149,0.292,0.608,132.057,177048,1,0
Lil Uzi Vert,0.59,0.681,0,-6.001,0.116,0.0879,0.34,126.087,233645,1,0
Lil Uzi Vert,0.869,0.556,1,-6.637,0.0639,0.0668,0.386,120.016,258789,0,1
Lil Uzi Vert,0.665,0.673,8,-6.027,0.0149,0.383,0.105,127.111,274880,0,1
Lil Uzi Vert,0.775,0.707,4,-3.622,0.049,0.112,0.465,126.657,190355,0,1
Lil Uzi Vert,0.675,0.511,10,-5.554,0.449,0.174,0.668,140.026,264124,0,1
Lil Uzi Vert,0.531,0.734,5,-5.355,0.721,0.66,0.74,135.905,201544,1,0
Lil Uzi Vert,0.615,0.583,8,-7.087,0.00419,0.374,0.297,163.128,173798,1,0
Lil Uzi Vert,0.598,0.699,1,-6.071,0.343,0.0816,0.461,140.192,199211,1,0
Lil Uzi Vert,0.746,0.588,4,-5.245,0.196,0.247,0.186,155.044,173419,1,0
Lil Uzi Vert,0.722,0.614,11,-7.549,0.00466,0.106,0.485,154.903,182728,0,1
Lil Uzi Vert,0.702,0.404,1,-4.036,0.232,0.17,0.141,140.031,181859,1,0
Lil Uzi Vert,0.822,0.437,10,-7.815,0.272,0.0688,0.314,142.619,219107,1,0
Lil Uzi Vert,0.851,0.663,10,-6.213,0.262,0.19,0.345,139.993,170143,0,1
Lil Uzi Vert,0.774,0.744,8,-4.022,0.0947,0.139,0.802,123.414,220563,0,1
Lil Uzi Vert,0.32,0.738,7,-3.66,0.416,0.086,0.0386,142.797,185276,1,0
Lil Uzi Vert,0.793,0.517,10,-6.672,0.0339,0.0964,0.513,77.025,247347,0,1
Lil Uzi Vert,0.816,0.526,6,-6.354,0.0577,0.126,0.0965,79.519,207039,0,1
Lil Uzi Vert,0.782,0.683,8,-7.295,0.0101,0.208,0.707,136.035,189230,1,0
Lil Uzi Vert,0.704,0.76,1,-3.621,0.616,0.107,0.684,81.996,221747,1,0
Lil Uzi Vert,0.902,0.684,4,-7.564,0.149,0.292,0.608,132.057,177048,1,0
Lil Uzi Vert,0.59,0.681,0,-6.001,0.116,0.0879,0.34,126.087,233645,1,0
Lil Uzi Vert,0.869,0.556,1,-6.637,0.0639,0.0668,0.386,120.016,258789,0,1
Lil Uzi Vert,0.665,0.673,8,-6.027,0.0149,0.383,0.105,127.111,274880,0,1
Lil Uzi Vert,0.775,0.707,4,-3.622,0.049,0.112,0.465,126.657,190355,0,1
Lil Uzi Vert,0.675,0.511,10,-5.554,0.449,0.174,0.668,140.026,264124,0,1
Lil Uzi Vert,0.531,0.734,5,-5.355,0.721,0.66,0.74,135.905,201544,1,0
Lil Uzi Vert,0.615,0.583,8,-7.087,0.00419,0.374,0.297,163.128,173798,1,0
Lil Uzi Vert,0.598,0.699,1,-6.071,0.343,0.0816,0.461,140.192,199211,1,0
Lil Uzi Vert,0.746,0.588,4,-5.245,0.196,0.247,0.186,155.044,173419,1,0
Lil Uzi Vert,0.722,0.614,11,-7.549,0.00466,0.106,0.485,154.903,182728,0,1
Lil Uzi Vert,0.681,0.701,9,-6.336,0.106,0.208,0.398,139.952,175203,1,0
Lil Uzi Vert,0.81,0.57,1,-5.604,0.2,0.111,0.337,136.944,261982,1,0
Lil Uzi Vert,0.81,0.615,10,-8.376,0.0534,0.0811,0.596,150.03,166766,0,1
Lil Uzi Vert,0.842,0.333,8,-13.886,0.22,0.168,0.143,141.001,247092,1,0
Lil Uzi Vert,0.747,0.553,1,-7.294,0.281,0.117,0.262,141.888,191033,1,0
Lil Uzi Vert,0.759,0.489,1,-9.141,0.0811,0.149,0.346,138.98,153809,1,0
Lil Uzi Vert,0.764,0.591,1,-7.253,0.172,0.215,0.468,146.982,158694,1,0
Lil Uzi Vert,0.705,0.609,3,-5.728,0.694,0.234,0.718,140.058,199993,1,0
Lil Uzi Vert,0.701,0.585,5,-7.613,0.344,0.114,0.422,119.634,216294,0,1
Lil Uzi Vert,0.886,0.629,1,-4.404,0.051,0.121,0.487,158.002,182491,0,1
Lil Uzi Vert,0.776,0.537,1,-7.604,0.0855,0.103,0.238,153.06,218201,0,1
Lil Uzi Vert,0.8,0.562,2,-7.366,0.0307,0.243,0.147,132.081,276349,1,0
Lil Uzi Vert,0.795,0.568,5,-7.817,0.0541,0.108,0.478,136.173,198944,0,1
Lil Uzi Vert,0.748,0.48,5,-6.37,0.388,0.139,0.296,137.835,295680,0,1
Lil Uzi Vert,0.843,0.359,0,-7.417,0.069,0.12,0.156,81.987,163944,1,0
Lil Uzi Vert,0.653,0.546,5,-8.818,0.101,0.134,0.462,149.975,230296,0,1
Lil Uzi Vert,0.522,0.428,11,-11.332,0.235,0.278,0.399,129.829,221538,0,1
Lil Uzi Vert,0.691,0.54,4,-8.818,0.0907,0.175,0.23,132.02,206106,0,1
Lil Uzi Vert,0.589,0.426,10,-7.534,0.0411,0.0995,0.169,132.886,221362,1,0
Lil Uzi Vert,0.485,0.662,9,-5.172,0.155,0.119,0.287,104.717,235989,1,0
Lil Uzi Vert,0.69,0.565,11,-5.772,0.109,0.274,0.457,130.025,177280,0,1
Lil Uzi Vert,0.855,0.775,10,-3.856,0.187,0.15,0.37,128.067,146571,0,1
Lil Uzi Vert,0.638,0.526,7,-8.401,0.275,0.462,0.301,139.054,219712,1,0
Lil Uzi Vert,0.75,0.734,7,-4.993,0.423,0.293,0.364,118.869,227571,1,0
Lil Uzi Vert,0.647,0.672,5,-4.501,0.494,0.163,0.251,119.045,227910,0,1
Lil Uzi Vert,0.776,0.762,0,-4.356,0.193,0.18,0.678,120.039,236000,1,0
Lil Uzi Vert,0.794,0.715,6,-5.531,0.119,0.0838,0.327,138.028,208696,0,1
Lil Uzi Vert,0.819,0.754,5,-4.408,0.27,0.295,0.404,124.01,217668,0,1
Lil Uzi Vert,0.626,0.77,2,-6.368,0.244,0.229,0.478,155.738,248175,1,0
Lil Uzi Vert,0.603,0.77,1,-5.84,0.188,0.112,0.37,122.011,277587,0,1
Lil Uzi Vert,0.594,0.85,2,-6.525,0.0291,0.11,0.228,100.002,172704,1,0
Lil Uzi Vert,0.75,0.543,5,-10.672,0.355,0.419,0.652,150.066,197418,0,1
Lil Uzi Vert,0.705,0.681,4,-3.286,0.411,0.121,0.626,164.941,177836,0,1
Lil Uzi Vert,0.727,0.51,2,-8.881,0.0862,0.595,0.204,149.98,230425,0,1
Lil Uzi Vert,0.628,0.61,11,-4.541,0.372,0.456,0.28,85.043,178929,1,0
Lil Uzi Vert,0.713,0.626,10,-7.659,0.162,0.242,0.243,153.027,226918,0,1
21 Savage,0.601,0.664,9,-10.427,0.243,0.326,0.2,123.964,121173,1,0
21 Savage,0.735,0.514,8,-10.561,0.00171,0.531,0.134,123.755,292595,1,0
21 Savage,0.891,0.386,7,-10.952,0.0084,0.159,0.111,115.222,303949,1,0
21 Savage,0.875,0.355,0,-10.668,0.0648,0.205,0.156,115.21,233297,1,0
21 Savage,0.845,0.505,1,-11.912,0.0826,0.127,0.24,115.182,296873,1,0
21 Savage,0.853,0.422,1,-12.232,0.0146,0.34,0.181,105.607,323396,1,0
21 Savage,0.838,0.374,1,-10.812,0.00165,0.172,0.15,124.112,223968,1,0
21 Savage,0.761,0.577,1,-11.535,0.0819,0.391,0.345,124.234,247258,1,0
21 Savage,0.906,0.444,0,-9.826,0.0459,0.142,0.193,141.068,241511,1,0
21 Savage,0.803,0.493,1,-11.78,0.00404,0.683,0.752,141.744,227207,1,0
21 Savage,0.69,0.678,2,-9.828,0.234,0.684,0.586,141.57,286232,1,0
21 Savage,0.741,0.402,10,-12.504,0.517,0.736,0.736,148.24,328469,0,1
21 Savage,0.744,0.248,1,-14.201,0.146,0.125,0.0843,148.484,281472,1,0
21 Savage,0.877,0.242,1,-13.098,0.0476,0.657,0.242,131.328,297044,1,0
21 Savage,0.427,0.473,1,-11.104,0.312,0.527,0.654,80.972,70044,1,0
21 Savage,0.819,0.626,10,-4.574,0.00748,0.167,0.415,143.01,195906,0,1
21 Savage,0.847,0.733,10,-6.439,0.00574,0.151,0.202,130.029,193591,0,1
21 Savage,0.647,0.667,5,-5.563,0.231,0.133,0.704,172.08,193839,1,0
21 Savage,0.825,0.733,1,-5.625,0.349,0.112,0.62,97.974,190331,0,1
21 Savage,0.774,0.706,2,-6.494,0.00163,0.104,0.382,152.891,185037,1,0
21 Savage,0.635,0.793,10,-4.333,0.000647,0.113,0.281,77.594,201856,0,1
21 Savage,0.607,0.371,1,-14.255,0.742,0.403,0.945,102.481,57074,0,1
21 Savage,0.821,0.671,9,-5.893,0.00843,0.0972,0.494,145.953,187773,1,0
21 Savage,0.831,0.532,0,-5.319,0.0652,0.464,0.364,140.105,181716,0,1
21 Savage,0.849,0.635,7,-4.068,0.000608,0.062,0.798,89.484,140833,1,0
21 Savage,0.697,0.709,11,-6.642,0.041,0.0886,0.439,155.023,202420,0,1
21 Savage,0.823,0.703,8,-2.691,0.0161,0.294,0.26,178.043,194214,1,0
21 Savage,0.63,0.399,5,-9.869,0.105,0.234,0.0657,183.016,214192,0,1
21 Savage,0.775,0.566,11,-6.661,0.0381,0.127,0.479,160.351,231831,1,0
21 Savage,0.398,0.475,1,-11.123,0.29,0.523,0.65,86.234,70044,1,0
21 Savage,0.819,0.688,10,-4.52,0.00707,0.158,0.346,143.054,195906,0,1
21 Savage,0.849,0.752,10,-6.673,0.00501,0.13,0.174,129.988,193591,0,1
21 Savage,0.631,0.68,5,-5.361,0.301,0.135,0.73,171.979,193839,1,0
21 Savage,0.82,0.718,1,-5.417,0.438,0.11,0.599,97.994,190331,0,1
21 Savage,0.779,0.696,11,-6.764,0.00196,0.103,0.367,152.858,185037,0,1
21 Savage,0.631,0.789,10,-4.17,0.000577,0.113,0.278,77.613,201856,0,1
21 Savage,0.625,0.366,1,-14.072,0.754,0.339,0.938,108.633,57074,0,1
21 Savage,0.835,0.688,9,-5.777,0.00883,0.099,0.437,145.881,187773,1,0
21 Savage,0.831,0.557,0,-4.7,0.0695,0.464,0.314,140.107,181716,0,1
21 Savage,0.842,0.646,7,-3.897,0.000816,0.0636,0.726,89.517,140833,1,0
21 Savage,0.683,0.712,11,-6.499,0.0358,0.0851,0.343,155.061,202420,0,1
21 Savage,0.806,0.684,8,-2.859,0.0149,0.285,0.294,178.018,194214,1,0
21 Savage,0.762,0.394,5,-10.367,0.108,0.21,0.0592,91.52,214192,0,1
21 Savage,0.779,0.56,11,-6.879,0.039,0.0953,0.512,160.382,231831,1,0
21 Savage,0.837,0.636,1,-7.643,0.0395,0.342,0.274,145.972,288624,1,0
21 Savage,0.904,0.575,1,-7.823,0.0493,0.256,0.359,141.039,177748,1,0
21 Savage,0.924,0.567,5,-5.009,0.00169,0.0898,0.827,146.975,211588,1,0
21 Savage,0.841,0.695,9,-5.625,0.001,0.189,0.408,173.368,137232,1,0
21 Savage,0.809,0.461,10,-5.677,0.000832,0.143,0.325,85.992,167410,0,1
21 Savage,0.885,0.52,1,-8.353,0.000244,0.454,0.306,84.022,148656,1,0
21 Savage,0.713,0.62,0,-4.513,0.171,0.118,0.206,130.09,211785,1,0
21 Savage,0.872,0.591,6,-6.952,0.111,0.144,0.696,131.982,205352,0,1
21 Savage,0.84,0.543,1,-7.738,0.0399,0.117,0.161,170.067,171714,1,0
21 Savage,0.892,0.633,8,-7.471,0.0467,0.139,0.459,137.994,195047,1,0
21 Savage,0.966,0.519,1,-5.682,0.00359,0.254,0.119,122.195,242448,1,0
21 Savage,0.96,0.55,5,-8.012,0.0187,0.112,0.798,130.022,191360,0,1
21 Savage,0.89,0.607,9,-6.916,0.158,0.118,0.224,134.022,233040,0,1
21 Savage,0.864,0.608,1,-10.567,0.0531,0.078,0.963,80.225,194810,0,1
21 Savage,0.879,0.41,8,-9.233,0.000897,0.108,0.0703,80.011,288364,1,0
21 Savage,0.593,0.632,6,-5.381,0.0133,0.64,0.0789,173.369,235232,0,1
21 Savage,0.844,0.638,1,-7.66,0.0283,0.332,0.32,145.963,288624,1,0
21 Savage,0.905,0.574,1,-7.534,0.052,0.144,0.302,140.996,177748,1,0
21 Savage,0.912,0.572,9,-5.391,0.00515,0.0654,0.726,146.983,212128,0,1
21 Savage,0.84,0.682,9,-5.67,0.000883,0.244,0.371,173.357,137232,1,0
21 Savage,0.8,0.456,5,-5.782,0.00105,0.196,0.344,86.015,167410,1,0
21 Savage,0.893,0.505,1,-8.551,0.000226,0.461,0.222,83.991,148667,1,0
21 Savage,0.711,0.625,0,-4.612,0.155,0.118,0.201,130.062,211544,1,0
21 Savage,0.884,0.595,6,-7.105,0.099,0.122,0.721,132.02,205352,0,1
21 Savage,0.901,0.55,1,-7.833,0.0397,0.108,0.155,84.98,171714,1,0
21 Savage,0.891,0.62,8,-7.453,0.0469,0.144,0.436,137.976,195047,1,0
21 Savage,0.963,0.511,1,-5.712,0.00305,0.255,0.131,122.214,242448,1,0
21 Savage,0.962,0.543,5,-8.051,0.0205,0.111,0.803,130.044,191360,0,1
21 Savage,0.895,0.607,9,-6.9,0.123,0.134,0.229,134.024,233040,0,1
21 Savage,0.892,0.612,4,-10.588,0.0568,0.0783,0.94,80.211,194810,1,0
21 Savage,0.876,0.416,1,-9.404,0.000962,0.109,0.0639,80.031,288422,1,0
21 Savage,0.719,0.501,8,-8.84,0.257,0.189,0.419,136.025,226320,0,1
21 Savage,0.638,0.4,11,-11.212,0.733,0.334,0.495,150.133,166093,0,1
21 Savage,0.87,0.35,1,-6.082,0.00661,0.108,0.175,74.963,168347,1,0
21 Savage,0.675,0.23,1,-10.363,0.191,0.104,0.101,173.962,211920,0,1
21 Savage,0.901,0.464,5,-9.789,0.368,0.238,0.638,109.004,203267,0,1
21 Savage,0.81,0.353,6,-9.931,0.588,0.102,0.0727,88.031,208293,0,1
21 Savage,0.799,0.616,1,-8.809,0.319,0.134,0.667,114.014,184360,1,0
21 Savage,0.317,0.239,1,-12.036,0.744,0.169,0.391,78.251,80467,0,1
21 Savage,0.8,0.406,6,-8.892,0.636,0.109,0.274,120.999,206813,0,1
21 Savage,0.52,0.594,11,-8.81,0.44,0.185,0.393,129.216,230240,0,1
21 Savage,0.732,0.69,4,-7.745,0.538,0.191,0.636,117.157,218627,0,1
21 Savage,0.636,0.501,11,-7.26,0.413,0.339,0.196,82.309,265120,0,1
21 Savage,0.914,0.572,2,-8.82,0.0709,0.0599,0.203,123.963,265480,1,0
21 Savage,0.674,0.383,8,-12.617,0.195,0.213,0.347,135.974,226333,0,1
21 Savage,0.694,0.268,11,-14.927,0.34,0.122,0.515,74.999,166360,0,1
21 Savage,0.699,0.303,1,-7.382,0.00607,0.106,0.263,74.997,168080,1,0
21 Savage,0.679,0.0763,6,-13.701,0.133,0.106,0.173,173.973,211920,0,1
21 Savage,0.813,0.241,5,-13.923,0.133,0.178,0.481,108.993,203267,1,0
21 Savage,0.671,0.106,6,-12.517,0.366,0.108,0.0696,176.002,208293,0,1
21 Savage,0.802,0.483,1,-14.076,0.103,0.143,0.42,114.051,184360,1,0
21 Savage,0.328,0.0593,4,-16.475,0.942,0.111,0.0918,124.077,80467,1,0
21 Savage,0.773,0.148,6,-15.485,0.305,0.114,0.0773,120.978,206667,0,1
21 Savage,0.624,0.291,11,-13.459,0.444,0.239,0.251,194.011,230240,0,1
21 Savage,0.757,0.524,4,-10.627,0.397,0.105,0.597,116.991,218640,0,1
21 Savage,0.726,0.41,6,-8.262,0.0445,0.351,0.0404,82.998,245027,0,1
21 Savage,0.787,0.462,2,-13.681,0.0176,0.0596,0.189,123.991,265467,1,0
21 Savage,0.714,0.422,2,-7.092,0.342,0.439,0.217,166.032,268933,1,0
21 Savage,0.837,0.398,1,-7.596,0.00517,0.0974,0.135,143.048,257600,1,0
21 Savage,0.882,0.421,9,-8.326,0.167,0.114,0.318,100.045,172800,1,0
21 Savage,0.862,0.265,0,-5.894,0.127,0.167,0.14,77.473,148640,0,1
21 Savage,0.725,0.409,2,-10.663,0.415,0.121,0.142,157.112,147987,0,1
21 Savage,0.896,0.343,10,-6.515,0.0935,0.178,0.131,134.959,202667,0,1
21 Savage,0.802,0.373,1,-7.349,0.283,0.122,0.0516,158.019,160320,1,0
21 Savage,0.812,0.35,2,-7.656,0.127,0.206,0.192,76.507,189800,0,1
21 Savage,0.923,0.524,5,-8.651,0.394,0.114,0.46,115.962,231787,1,0
21 Savage,0.738,0.28,7,-10.576,0.498,0.12,0.14,75.515,228893,1,0
21 Savage,0.881,0.336,8,-8.734,0.0223,0.093,0.342,75.025,220307,0,1
21 Savage,0.847,0.494,5,-9.84,0.0763,0.108,0.486,82.007,271307,0,1
21 Savage,0.683,0.615,5,-10.842,0.24,0.107,0.386,92.995,239160,1,0
21 Savage,0.855,0.545,6,-10.546,0.00142,0.102,0.353,158.06,162253,0,1
21 Savage,0.918,0.55,11,-9.824,0.195,0.113,0.19,123.024,313987,0,1
21 Savage,0.924,0.479,1,-7.96,0.12,0.164,0.192,140.021,292267,1,0
21 Savage,0.885,0.292,1,-14.049,0.182,0.118,0.282,136.039,217867,1,0
21 Savage,0.845,0.432,9,-11.266,0.0165,0.146,0.189,163.031,169093,1,0
